"","venue_name","match_id","match_home_team","match_away_team","match_date","match_local_time","match_attendance","match_round","match_home_team_goals","match_home_team_behinds","match_home_team_score","match_away_team_goals","match_away_team_behinds","match_away_team_score","match_margin","match_winner","match_weather_temp_c","match_weather_type","player_id","player_first_name","player_last_name","player_height_cm","player_weight_kg","player_is_retired","player_team","guernsey_number","kicks","marks","handballs","disposals","effective_disposals","disposal_efficiency_percentage","goals","behinds","hitouts","tackles","rebounds","inside_fifties","clearances","clangers","free_kicks_for","free_kicks_against","brownlow_votes","contested_possessions","uncontested_possessions","contested_marks","marks_inside_fifty","one_percenters","bounces","goal_assists","time_on_ground_percentage","afl_fantasy_score","supercoach_score","centre_clearances","stoppage_clearances","score_involvements","metres_gained","turnovers","intercepts","tackles_inside_fifty","contest_def_losses","contest_def_one_on_ones","contest_off_one_on_ones","contest_off_wins","def_half_pressure_acts","effective_kicks","f50_ground_ball_gets","ground_ball_gets","hitouts_to_advantage","hitout_win_percentage","intercept_marks","marks_on_lead","pressure_acts","rating_points","ruck_contests","score_launches","shots_at_goal","spoils","subbed","player_position","date"
"7589","Metricon Stadium",16791,"Gold Coast","Brisbane Lions","2024-07-27","16:35:00",0,"20",9,11,65,13,15,93,28,"Brisbane Lions",23,"MOSTLY_SUNNY",13143,"Shadeau","Brain",183,0,NA,"Brisbane Lions",34,5,1,6,11,7,64,0,0,0,0,2,0,0,1,1,0,0,4,8,1,0,2,0,0,57,31,NA,0,0,0,115,3,3,0,0,0,0,0,2,3,0,1,0,0,0,0,4,4.5,0,0,0,1,NA,"INT",2024-07-27
"7590","Metricon Stadium",16791,"Gold Coast","Brisbane Lions","2024-07-27","16:35:00",0,"20",9,11,65,13,15,93,28,"Brisbane Lions",23,"MOSTLY_SUNNY",13167,"Henry","Smith",206,0,NA,"Brisbane Lions",25,3,1,4,7,5,71,0,0,2,2,0,1,1,0,1,0,0,5,3,0,0,0,0,0,61,31,NA,0,1,3,79,2,0,0,0,0,1,0,1,1,2,3,0,11.8,0,0,8,5.8,17,0,1,0,NA,"INT",2024-07-27
"7591","Marvel Stadium",16792,"St Kilda","Essendon","2024-07-27","16:35:00",0,"20",17,6,108,8,7,55,53,"St Kilda",13,"RAIN",11903,"Dyson","Heppell",189,0,FALSE,"Essendon",21,9,4,8,17,11,65,0,0,0,2,2,1,0,3,0,2,0,5,11,0,0,4,1,0,83,57,NA,0,0,1,290,3,3,0,1,1,0,0,9,5,0,5,0,0,0,0,13,7.8,0,0,0,4,NA,"WR",2024-07-27
"7592","Marvel Stadium",16792,"St Kilda","Essendon","2024-07-27","16:35:00",0,"20",17,6,108,8,7,55,53,"St Kilda",13,"RAIN",12032,"Dylan","Shiel",182,0,FALSE,"Essendon",9,10,4,9,19,13,68,2,0,0,2,0,2,1,3,1,1,0,4,16,0,0,0,0,0,75,78,NA,1,0,4,236,2,1,0,0,0,0,0,4,5,1,2,0,0,0,0,12,9.1,0,1,3,0,NA,"C",2024-07-27
"7593","Marvel Stadium",16792,"St Kilda","Essendon","2024-07-27","16:35:00",0,"20",17,6,108,8,7,55,53,"St Kilda",13,"RAIN",12066,"Bradley","Hill",182,0,FALSE,"St Kilda",8,8,4,3,11,9,82,0,0,0,1,0,3,1,0,0,0,0,1,9,0,0,1,0,0,83,46,NA,0,1,4,182,2,0,0,0,0,0,0,9,6,1,1,0,0,0,0,19,8.9,0,1,0,0,NA,"WL",2024-07-27
"7594","Marvel Stadium",16792,"St Kilda","Essendon","2024-07-27","16:35:00",0,"20",17,6,108,8,7,55,53,"St Kilda",13,"RAIN",12173,"Jake","Stringer",192,0,FALSE,"Essendon",25,9,3,10,19,15,79,1,0,0,1,0,5,8,2,1,0,0,12,9,0,0,2,0,0,76,67,NA,7,1,4,318,2,2,0,0,0,1,0,1,8,0,5,0,0,0,0,13,16.7,0,3,1,0,NA,"HFFL",2024-07-27
"7595","Marvel Stadium",16792,"St Kilda","Essendon","2024-07-27","16:35:00",0,"20",17,6,108,8,7,55,53,"St Kilda",13,"RAIN",12194,"Jimmy","Webster",188,0,FALSE,"St Kilda",29,10,6,3,13,8,62,0,0,0,3,2,2,0,0,1,0,0,2,10,0,0,2,0,0,76,67,NA,0,0,2,211,3,2,0,0,1,0,0,9,6,0,2,0,0,0,0,11,5.1,0,0,0,2,NA,"HBFR",2024-07-27
"7596","Marvel Stadium",16792,"St Kilda","Essendon","2024-07-27","16:35:00",0,"20",17,6,108,8,7,55,53,"St Kilda",13,"RAIN",12249,"Zach","Merrett",179,0,FALSE,"Essendon",7,15,4,9,24,17,71,1,0,0,5,1,4,4,5,2,2,0,8,17,1,0,0,1,0,85,97,NA,0,4,3,488,5,1,1,0,0,0,0,15,8,1,5,0,0,0,0,25,14.5,0,1,1,0,NA,"R",2024-07-27
"7597","Marvel Stadium",16792,"St Kilda","Essendon","2024-07-27","16:35:00",0,"20",17,6,108,8,7,55,53,"St Kilda",13,"RAIN",12294,"Zak","Jones",182,0,FALSE,"St Kilda",3,12,5,10,22,18,82,0,0,0,3,2,1,4,4,1,2,0,8,14,0,0,0,0,0,74,78,NA,2,2,6,176,1,2,0,0,0,0,0,7,9,0,6,0,0,0,1,16,12.2,0,3,0,0,NA,"R",2024-07-27
"7598","Marvel Stadium",16792,"St Kilda","Essendon","2024-07-27","16:35:00",0,"20",17,6,108,8,7,55,53,"St Kilda",13,"RAIN",12307,"Tim","Membrey",188,0,FALSE,"St Kilda",28,8,6,3,11,8,73,2,0,0,1,0,2,0,3,1,0,0,3,7,1,1,0,0,0,80,65,NA,0,0,5,163,2,0,1,0,0,1,1,2,6,0,1,0,0,0,1,8,7.1,0,0,2,0,NA,"FF",2024-07-27
"7599","Marvel Stadium",16792,"St Kilda","Essendon","2024-07-27","16:35:00",0,"20",17,6,108,8,7,55,53,"St Kilda",13,"RAIN",12321,"Mason","Wood",192,0,FALSE,"St Kilda",32,12,8,7,19,14,74,0,0,0,1,1,2,0,3,1,0,0,4,14,1,1,3,0,0,89,79,NA,0,0,5,329,3,4,0,0,0,0,0,10,7,0,2,0,0,1,2,15,7,0,1,1,3,NA,"HFFL",2024-07-27
"7600","Marvel Stadium",16792,"St Kilda","Essendon","2024-07-27","16:35:00",0,"20",17,6,108,8,7,55,53,"St Kilda",13,"RAIN",12337,"Jack","Sinclair",181,0,FALSE,"St Kilda",35,17,9,11,28,22,79,0,0,0,1,7,1,1,2,0,0,0,6,20,0,0,1,2,0,86,104,NA,1,0,6,394,4,5,0,0,0,0,0,6,12,1,4,0,0,1,0,11,9.8,0,1,0,0,NA,"C",2024-07-27
"7601","Marvel Stadium",16792,"St Kilda","Essendon","2024-07-27","16:35:00",0,"20",17,6,108,8,7,55,53,"St Kilda",13,"RAIN",12358,"Kyle","Langford",192,0,FALSE,"Essendon",4,6,5,2,8,4,50,0,2,0,0,1,1,0,1,0,0,0,0,6,0,2,2,0,0,83,39,NA,0,0,4,171,0,1,0,0,0,2,1,5,2,0,0,0,0,0,0,16,-4.9,0,0,2,2,NA,"FPL",2024-07-27
"7602","Marvel Stadium",16792,"St Kilda","Essendon","2024-07-27","16:35:00",0,"20",17,6,108,8,7,55,53,"St Kilda",13,"RAIN",12371,"Peter","Wright",203,0,FALSE,"Essendon",20,2,1,5,7,5,71,0,0,11,2,0,1,1,2,1,0,0,3,5,0,0,2,0,0,60,39,NA,1,0,2,44,1,0,0,0,0,1,0,3,1,0,1,4,45.8,0,0,7,6.2,24,0,0,1,NA,"INT",2024-07-27
"7603","Marvel Stadium",16792,"St Kilda","Essendon","2024-07-27","16:35:00",0,"20",17,6,108,8,7,55,53,"St Kilda",13,"RAIN",12377,"Jack","Steele",187,0,FALSE,"St Kilda",9,13,6,8,21,19,91,3,0,0,5,2,4,4,1,4,1,0,5,16,0,1,0,0,3,84,112,NA,1,3,8,308,0,1,1,0,0,0,0,4,12,0,2,0,0,1,0,22,18.8,0,3,3,0,NA,"RR",2024-07-27
"7604","Marvel Stadium",16792,"St Kilda","Essendon","2024-07-27","16:35:00",0,"20",17,6,108,8,7,55,53,"St Kilda",13,"RAIN",12384,"Jayden","Laverde",193,0,FALSE,"Essendon",15,8,6,1,9,8,89,0,0,0,1,4,0,0,2,0,1,0,0,8,0,0,3,0,0,86,45,NA,0,0,1,199,2,3,0,3,3,0,0,8,7,0,0,0,0,2,0,9,1.6,0,0,0,3,NA,"BPR",2024-07-27
"7605","Marvel Stadium",16792,"St Kilda","Essendon","2024-07-27","16:35:00",0,"20",17,6,108,8,7,55,53,"St Kilda",13,"RAIN",12414,"Darcy","Parish",180,0,FALSE,"Essendon",3,5,1,8,13,9,69,0,0,0,6,0,1,3,0,0,0,0,6,7,0,0,0,0,1,66,58,NA,0,3,4,93,1,0,0,0,0,0,0,9,3,0,5,0,0,0,0,18,5.8,0,1,0,0,NA,"INT",2024-07-27
"7606","Marvel Stadium",16792,"St Kilda","Essendon","2024-07-27","16:35:00",0,"20",17,6,108,8,7,55,53,"St Kilda",13,"RAIN",12422,"Jade","Gresham",177,0,FALSE,"Essendon",11,6,3,6,12,8,67,0,0,0,4,0,0,2,2,0,1,0,3,8,0,1,0,0,2,85,52,NA,0,2,3,24,2,2,4,0,0,0,0,1,2,0,2,0,0,0,1,14,3.3,0,1,2,0,NA,"FPR",2024-07-27
"7607","Marvel Stadium",16792,"St Kilda","Essendon","2024-07-27","16:35:00",0,"20",17,6,108,8,7,55,53,"St Kilda",13,"RAIN",12426,"Dougal","Howard",199,0,FALSE,"St Kilda",20,9,8,4,13,12,92,0,0,0,0,2,1,0,2,0,1,0,2,12,0,0,5,0,0,91,56,NA,0,0,1,188,0,2,0,0,0,0,0,6,8,0,1,0,0,0,0,8,6.9,0,0,0,4,NA,"FB",2024-07-27
"7608","Marvel Stadium",16792,"St Kilda","Essendon","2024-07-27","16:35:00",0,"20",17,6,108,8,7,55,53,"St Kilda",13,"RAIN",12445,"Mason","Redman",187,0,FALSE,"Essendon",27,13,6,3,16,14,88,0,1,0,1,2,3,0,2,0,1,0,3,13,0,0,1,0,0,83,65,NA,0,0,2,386,3,5,0,0,0,0,0,5,11,0,3,0,0,1,0,6,6.5,0,0,1,1,NA,"CHB",2024-07-27
"7609","Marvel Stadium",16792,"St Kilda","Essendon","2024-07-27","16:35:00",0,"20",17,6,108,8,7,55,53,"St Kilda",13,"RAIN",12492,"Riley","Bonner",190,0,FALSE,"St Kilda",36,15,6,7,22,19,86,0,0,0,1,3,2,0,1,0,0,0,2,19,0,0,2,1,0,75,81,NA,0,0,4,425,2,3,0,0,0,0,0,7,12,0,2,0,0,0,0,8,11.6,0,1,0,2,NA,"INT",2024-07-27
"7610","Marvel Stadium",16792,"St Kilda","Essendon","2024-07-27","16:35:00",0,"20",17,6,108,8,7,55,53,"St Kilda",13,"RAIN",12498,"Dan","Butler",182,0,FALSE,"St Kilda",16,7,5,5,12,8,67,1,0,0,2,0,1,0,0,0,0,0,3,8,1,2,0,1,2,75,60,NA,0,0,5,145,2,2,2,0,0,0,0,1,4,1,2,0,0,1,1,9,9.6,0,0,1,0,NA,"INT",2024-07-27
"7611","Marvel Stadium",16792,"St Kilda","Essendon","2024-07-27","16:35:00",0,"20",17,6,108,8,7,55,53,"St Kilda",13,"RAIN",12505,"Andrew","McGrath",180,0,FALSE,"Essendon",1,14,7,4,18,16,89,0,0,0,1,4,1,0,0,0,0,0,1,13,0,0,1,1,0,84,75,NA,0,0,1,259,3,3,0,1,1,0,0,7,12,0,1,0,0,0,1,8,6.3,0,0,0,0,NA,"HBFR",2024-07-27
"7612","Marvel Stadium",16792,"St Kilda","Essendon","2024-07-27","16:35:00",0,"20",17,6,108,8,7,55,53,"St Kilda",13,"RAIN",12565,"Josh","Battle",193,0,FALSE,"St Kilda",26,13,9,6,19,19,100,0,0,0,3,3,0,0,0,0,0,0,5,14,1,0,1,2,0,92,90,NA,0,0,3,183,0,9,0,0,1,0,0,4,13,0,4,0,0,4,0,5,13.5,0,2,0,0,NA,"BPL",2024-07-27
"7613","Marvel Stadium",16792,"St Kilda","Essendon","2024-07-27","16:35:00",0,"20",17,6,108,8,7,55,53,"St Kilda",13,"RAIN",12572,"Rowan","Marshall",201,0,FALSE,"St Kilda",19,16,10,10,26,18,69,1,0,30,3,3,0,8,8,1,4,0,13,14,0,0,3,1,0,87,135,NA,1,7,5,180,3,4,1,1,1,1,0,4,11,2,6,6,42.3,3,0,8,13.2,71,3,2,2,NA,"RK",2024-07-27
"7614","Marvel Stadium",16792,"St Kilda","Essendon","2024-07-27","16:35:00",0,"20",17,6,108,8,7,55,53,"St Kilda",13,"RAIN",12588,"Ben","McKay",202,0,FALSE,"Essendon",32,9,6,4,13,11,85,0,0,0,2,1,1,0,1,1,0,0,5,7,0,0,4,0,0,100,62,NA,0,0,2,179,2,9,0,1,4,0,0,6,7,0,4,0,0,3,0,6,9.3,0,2,0,3,NA,"FB",2024-07-27
"7615","Marvel Stadium",16792,"St Kilda","Essendon","2024-07-27","16:35:00",0,"20",17,6,108,8,7,55,53,"St Kilda",13,"RAIN",12593,"Hunter","Clark",186,0,FALSE,"St Kilda",11,11,1,9,20,12,60,0,0,0,1,2,2,4,6,2,2,0,16,5,0,0,2,0,0,60,54,NA,2,2,6,230,5,8,0,0,0,0,0,9,6,1,11,0,0,0,0,15,14.8,0,2,0,0,NA,"INT",2024-07-27
"7616","Marvel Stadium",16792,"St Kilda","Essendon","2024-07-27","16:35:00",0,"20",17,6,108,8,7,55,53,"St Kilda",13,"RAIN",12616,"Jack","Higgins",178,0,FALSE,"St Kilda",1,6,4,4,10,6,60,2,1,0,2,0,0,1,2,0,0,0,3,7,0,3,2,0,0,85,59,NA,0,1,3,113,2,1,2,0,0,0,0,2,3,3,3,0,0,0,1,11,4.6,0,0,4,1,NA,"CHF",2024-07-27
"7617","Marvel Stadium",16792,"St Kilda","Essendon","2024-07-27","16:35:00",0,"20",17,6,108,8,7,55,53,"St Kilda",13,"RAIN",12640,"Jordan","Ridley",195,0,FALSE,"Essendon",14,3,2,1,4,3,75,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,1,0,0,42,25,NA,0,0,0,37,0,2,0,0,0,0,0,3,3,0,1,0,0,0,0,3,1.4,0,0,0,1,NA,"BPL",2024-07-27
"7618","Marvel Stadium",16792,"St Kilda","Essendon","2024-07-27","16:35:00",0,"20",17,6,108,8,7,55,53,"St Kilda",13,"RAIN",12695,"Xavier","Duursma",186,0,FALSE,"Essendon",28,19,9,6,25,15,60,1,0,0,3,4,4,0,3,0,0,0,6,17,1,1,3,2,0,90,114,NA,0,0,3,415,5,6,1,0,0,0,0,8,12,0,5,0,0,1,0,18,14.3,0,0,1,1,NA,"INT",2024-07-27
"7619","Marvel Stadium",16792,"St Kilda","Essendon","2024-07-27","16:35:00",0,"20",17,6,108,8,7,55,53,"St Kilda",13,"RAIN",12701,"Callum","Wilkie",191,0,FALSE,"St Kilda",44,13,11,8,21,20,95,0,0,0,3,2,0,0,1,0,0,0,5,16,2,0,4,1,0,100,100,NA,0,0,3,282,2,6,0,1,3,0,0,9,12,0,3,0,0,2,0,11,15.2,0,2,0,4,NA,"BPR",2024-07-27
"7620","Marvel Stadium",16792,"St Kilda","Essendon","2024-07-27","16:35:00",0,"20",17,6,108,8,7,55,53,"St Kilda",13,"RAIN",12721,"Liam","Stocker",184,0,FALSE,"St Kilda",14,6,3,6,12,9,75,0,0,0,3,0,4,4,1,0,1,0,6,7,0,0,3,0,1,82,48,NA,1,3,3,184,2,1,1,0,0,0,0,8,4,1,3,0,0,0,0,15,8.4,0,1,0,1,NA,"HBFL",2024-07-27
"7621","Marvel Stadium",16792,"St Kilda","Essendon","2024-07-27","16:35:00",0,"20",17,6,108,8,7,55,53,"St Kilda",13,"RAIN",12752,"Jye","Caldwell",183,0,FALSE,"Essendon",6,8,2,13,21,17,81,0,1,0,4,1,1,4,4,2,1,0,12,9,0,0,4,1,0,83,72,NA,1,3,4,246,2,2,2,0,0,0,0,11,6,2,7,0,0,0,0,16,14.6,0,1,1,2,NA,"RR",2024-07-27
"7622","Marvel Stadium",16792,"St Kilda","Essendon","2024-07-27","16:35:00",0,"20",17,6,108,8,7,55,53,"St Kilda",13,"RAIN",12804,"Ryan","Byrnes",181,0,NA,"St Kilda",13,11,5,9,20,15,75,0,0,0,2,1,1,1,2,1,1,0,3,17,0,0,0,0,1,84,72,NA,1,0,5,264,2,3,0,0,1,0,0,8,8,0,2,0,0,0,0,13,4.3,0,0,0,0,NA,"WR",2024-07-27
"7623","Marvel Stadium",16792,"St Kilda","Essendon","2024-07-27","16:35:00",0,"20",17,6,108,8,7,55,53,"St Kilda",13,"RAIN",12809,"Sam","Draper",205,0,NA,"Essendon",2,6,3,3,9,7,78,1,0,23,4,0,3,2,1,3,1,0,5,3,1,0,2,0,0,80,78,NA,1,1,4,232,2,1,1,0,1,1,1,2,4,1,1,10,41.8,1,0,7,15.7,55,1,2,1,NA,"RK",2024-07-27
"7624","Marvel Stadium",16792,"St Kilda","Essendon","2024-07-27","16:35:00",0,"20",17,6,108,8,7,55,53,"St Kilda",13,"RAIN",12857,"Harrison","Jones",196,0,NA,"Essendon",23,11,8,4,15,9,60,1,0,0,1,2,1,0,3,0,0,0,4,11,0,2,2,0,1,82,75,NA,0,0,2,296,4,2,0,0,0,0,0,6,7,2,3,0,0,2,1,8,12.2,0,0,2,2,NA,"FF",2024-07-27
"7625","Marvel Stadium",16792,"St Kilda","Essendon","2024-07-27","16:35:00",0,"20",17,6,108,8,7,55,53,"St Kilda",13,"RAIN",12858,"Nik","Cox",200,0,NA,"Essendon",13,7,7,10,17,16,94,0,0,0,0,1,0,0,3,0,3,0,6,11,1,0,1,0,0,84,53,NA,0,0,0,136,3,4,0,0,1,0,0,5,6,0,5,0,0,2,1,8,8.5,0,0,0,0,NA,"INT",2024-07-27
"7626","Marvel Stadium",16792,"St Kilda","Essendon","2024-07-27","16:35:00",0,"20",17,6,108,8,7,55,53,"St Kilda",13,"RAIN",12880,"Archie","Perkins",188,0,NA,"Essendon",16,1,1,3,4,1,25,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,40,16,NA,0,0,0,29,3,1,1,0,0,1,0,4,0,0,1,0,0,0,1,11,0.6,0,0,0,0,NA,"SUB",2024-07-27
"7627","Marvel Stadium",16792,"St Kilda","Essendon","2024-07-27","16:35:00",0,"20",17,6,108,8,7,55,53,"St Kilda",13,"RAIN",12926,"Sam","Durham",185,0,NA,"Essendon",22,15,5,6,21,16,76,1,0,0,1,1,7,6,3,3,2,0,10,12,0,1,1,0,0,76,79,NA,3,3,7,421,4,3,0,0,0,0,0,7,12,0,6,0,0,1,1,15,13.3,0,2,1,0,NA,"HFFR",2024-07-27
"7628","Marvel Stadium",16792,"St Kilda","Essendon","2024-07-27","16:35:00",0,"20",17,6,108,8,7,55,53,"St Kilda",13,"RAIN",12930,"Cooper","Sharman",193,0,NA,"St Kilda",43,16,10,5,21,13,62,3,0,0,2,0,4,0,4,1,1,0,10,12,3,5,3,0,3,75,112,NA,0,0,8,436,7,3,0,0,0,2,1,2,9,3,6,0,0,1,2,8,18.7,0,2,5,3,NA,"FPR",2024-07-27
"7629","Marvel Stadium",16792,"St Kilda","Essendon","2024-07-27","16:35:00",0,"20",17,6,108,8,7,55,53,"St Kilda",13,"RAIN",12945,"Mitch","Owens",191,0,NA,"St Kilda",10,15,9,3,18,12,67,1,1,0,0,0,5,0,5,3,0,0,8,11,3,4,1,0,3,88,88,NA,0,0,8,331,6,0,0,0,0,5,3,1,9,1,2,0,0,0,2,11,6,0,0,4,0,NA,"HFFR",2024-07-27
"7630","Marvel Stadium",16792,"St Kilda","Essendon","2024-07-27","16:35:00",0,"20",17,6,108,8,7,55,53,"St Kilda",13,"RAIN",12947,"Nasiah","Wanganeen-Milera",187,0,NA,"St Kilda",7,23,7,8,31,27,87,1,0,0,0,5,4,0,3,1,0,0,4,23,0,0,0,2,0,81,113,NA,0,0,6,620,5,4,0,0,0,0,0,2,19,0,4,0,0,0,1,3,17.8,0,0,1,0,NA,"CHB",2024-07-27
"7631","Marvel Stadium",16792,"St Kilda","Essendon","2024-07-27","16:35:00",0,"20",17,6,108,8,7,55,53,"St Kilda",13,"RAIN",12950,"Nic","Martin",192,0,NA,"Essendon",37,17,6,6,23,18,78,0,0,0,3,1,4,1,5,0,2,0,4,17,1,0,1,2,1,96,87,NA,1,0,4,428,5,5,0,0,0,1,0,7,13,0,3,0,0,2,0,13,9.5,0,1,0,1,NA,"HBFL",2024-07-27
"7632","Marvel Stadium",16792,"St Kilda","Essendon","2024-07-27","16:35:00",0,"20",17,6,108,8,7,55,53,"St Kilda",13,"RAIN",13020,"Jye","Menzie",180,0,NA,"Essendon",47,7,4,5,12,7,58,0,0,0,1,0,4,0,0,0,0,0,4,7,0,0,0,0,1,80,47,NA,0,0,3,155,3,1,0,0,0,0,0,1,4,0,4,0,0,0,1,14,4.3,0,0,0,0,NA,"WL",2024-07-27
"7633","Marvel Stadium",16792,"St Kilda","Essendon","2024-07-27","16:35:00",0,"20",17,6,108,8,7,55,53,"St Kilda",13,"RAIN",13041,"Anthony","Caminiti",196,0,NA,"St Kilda",47,9,8,6,15,11,73,3,1,1,3,0,1,0,2,0,0,0,8,8,3,3,3,0,0,83,95,NA,0,0,7,148,2,1,3,0,0,1,1,1,8,4,4,0,12.5,0,1,13,14.8,8,1,4,2,NA,"FPL",2024-07-27
"7634","Marvel Stadium",16792,"St Kilda","Essendon","2024-07-27","16:35:00",0,"20",17,6,108,8,7,55,53,"St Kilda",13,"RAIN",13109,"Darcy","Wilson",185,0,NA,"St Kilda",22,10,9,7,17,15,88,0,0,0,2,2,3,1,2,0,1,0,6,11,1,0,2,0,0,72,76,NA,1,0,4,282,1,1,1,0,0,1,0,4,8,3,4,0,0,0,2,10,7,0,0,1,0,NA,"INT",2024-07-27
"7635","Marvel Stadium",16792,"St Kilda","Essendon","2024-07-27","16:35:00",0,"20",17,6,108,8,7,55,53,"St Kilda",13,"RAIN",13124,"Hugo","Garcia",185,0,NA,"St Kilda",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"SUB",2024-07-27
"7636","Marvel Stadium",16792,"St Kilda","Essendon","2024-07-27","16:35:00",0,"20",17,6,108,8,7,55,53,"St Kilda",13,"RAIN",13149,"Nate","Caddy",193,0,NA,"Essendon",30,5,3,4,9,4,44,0,0,0,1,1,2,0,1,0,0,0,3,4,0,0,1,0,1,80,36,NA,0,0,2,42,4,0,1,0,0,0,0,1,2,2,3,0,0,0,1,12,4.5,0,0,0,1,NA,"CHF",2024-07-27
"7637","MCG",16793,"Melbourne","Greater Western Sydney","2024-07-27","19:30:00",0,"20",12,11,83,13,7,85,2,"Greater Western Sydney",13,"RAIN",11683,"Callan","Ward",187,0,FALSE,"Greater Western Sydney",8,13,5,10,23,16,70,1,0,0,0,1,3,2,2,0,1,0,12,12,0,1,1,0,0,83,77,NA,0,2,3,304,6,6,0,0,0,0,0,2,7,3,11,0,0,1,0,8,13.9,0,0,1,0,NA,"WL",2024-07-27
"7638","MCG",16793,"Melbourne","Greater Western Sydney","2024-07-27","19:30:00",0,"20",12,11,83,13,7,85,2,"Greater Western Sydney",13,"RAIN",11828,"Jake","Melksham",186,0,FALSE,"Melbourne",18,7,3,4,11,6,55,1,1,0,1,0,2,0,1,1,0,0,8,4,1,1,0,0,1,82,50,NA,0,0,4,158,4,2,0,0,0,4,2,1,3,4,6,0,0,0,0,9,10.3,0,1,2,0,NA,"FPR",2024-07-27
"7639","MCG",16793,"Melbourne","Greater Western Sydney","2024-07-27","19:30:00",0,"20",12,11,83,13,7,85,2,"Greater Western Sydney",13,"RAIN",11945,"Steven","May",193,0,FALSE,"Melbourne",1,17,5,2,19,13,68,0,0,0,2,7,3,0,2,1,0,0,6,10,0,0,11,0,0,93,79,NA,0,0,3,460,6,8,0,0,6,0,0,3,11,0,5,0,0,2,0,4,17.6,0,1,0,11,NA,"FB",2024-07-27
"7640","MCG",16793,"Melbourne","Greater Western Sydney","2024-07-27","19:30:00",0,"20",12,11,83,13,7,85,2,"Greater Western Sydney",13,"RAIN",11972,"Max","Gawn",209,0,FALSE,"Melbourne",11,9,3,7,16,9,56,1,0,24,0,2,0,4,6,2,1,0,12,4,2,0,4,0,1,84,79,NA,1,3,3,157,2,5,0,0,0,0,0,4,4,0,3,6,33.3,2,0,12,16.5,72,3,1,2,NA,"RK",2024-07-27
"7641","MCG",16793,"Melbourne","Greater Western Sydney","2024-07-27","19:30:00",0,"20",12,11,83,13,7,85,2,"Greater Western Sydney",13,"RAIN",12015,"Tom","McDonald",195,0,FALSE,"Melbourne",25,11,6,2,13,8,62,0,0,0,1,4,0,0,1,0,0,0,1,10,0,0,7,0,0,94,59,NA,0,0,1,202,2,3,0,2,5,0,0,1,6,0,1,0,0,1,0,3,5.1,0,0,0,7,NA,"BPL",2024-07-27
"7642","MCG",16793,"Melbourne","Greater Western Sydney","2024-07-27","19:30:00",0,"20",12,11,83,13,7,85,2,"Greater Western Sydney",13,"RAIN",12026,"Toby","Greene",182,0,FALSE,"Greater Western Sydney",4,14,6,2,16,12,75,3,2,0,4,0,1,1,1,3,0,0,8,8,2,1,0,0,0,88,103,NA,0,1,9,303,2,0,1,0,0,3,1,3,10,3,3,0,0,0,0,14,17.7,0,0,6,0,NA,"FPR",2024-07-27
"7643","MCG",16793,"Melbourne","Greater Western Sydney","2024-07-27","19:30:00",0,"20",12,11,83,13,7,85,2,"Greater Western Sydney",13,"RAIN",12147,"Lachie","Whitfield",185,0,FALSE,"Greater Western Sydney",6,25,6,10,35,29,83,0,0,0,5,4,4,2,4,0,2,0,4,28,0,0,2,1,0,76,127,NA,0,2,6,443,5,3,0,0,0,0,0,8,19,0,4,0,0,1,0,13,8.4,0,0,0,2,NA,"HBFL",2024-07-27
"7644","MCG",16793,"Melbourne","Greater Western Sydney","2024-07-27","19:30:00",0,"20",12,11,83,13,7,85,2,"Greater Western Sydney",13,"RAIN",12152,"Jack","Viney",179,0,FALSE,"Melbourne",7,9,1,14,23,13,57,1,0,0,5,0,1,3,4,0,2,0,15,7,0,0,0,0,2,78,78,NA,2,1,6,180,5,4,1,0,0,0,0,9,4,3,14,0,0,0,0,20,18.3,0,4,1,0,NA,"HFFL",2024-07-27
"7645","MCG",16793,"Melbourne","Greater Western Sydney","2024-07-27","19:30:00",0,"20",12,11,83,13,7,85,2,"Greater Western Sydney",13,"RAIN",12255,"Jack","Billings",185,0,FALSE,"Melbourne",14,7,3,5,12,6,50,0,0,0,1,0,1,2,3,0,1,0,4,7,0,0,1,0,0,54,41,NA,1,1,0,116,5,1,0,0,0,0,0,6,3,1,4,0,0,0,0,18,4,0,0,0,1,NA,"INT",2024-07-27
"7646","MCG",16793,"Melbourne","Greater Western Sydney","2024-07-27","19:30:00",0,"20",12,11,83,13,7,85,2,"Greater Western Sydney",13,"RAIN",12326,"Jesse","Hogan",196,0,FALSE,"Greater Western Sydney",23,6,6,5,11,8,73,4,0,0,0,0,0,0,2,0,0,0,7,4,4,4,2,0,0,88,70,NA,0,0,6,174,2,2,0,0,0,5,2,1,4,1,3,0,0,0,0,5,15.9,0,1,4,2,NA,"FF",2024-07-27
